id,bathrooms,bedrooms,currency,fee,has_photo,pets_allowed,price,price_type,square_feet,cityname,state,latitude,longitude,time
5668616428,2,3,USD,No,Thumbnail,Cats+Dogs,713,Monthly,1196,Cheyenne,WY,41.1555,-104.8204,1577358728
5668616256,1,1,USD,No,Thumbnail,Cats+Dogs,1049,Monthly,712,West Allis,WI,43.0042,-88.0184,1577358718
5668615104,1,1,USD,No,Thumbnail,Cats+Dogs,812,Monthly,785,Indianapolis,IN,39.7953,-86.1387,1577358652
5668614879,1,1,USD,No,Thumbnail,Cats+Dogs,1290,Monthly,728,Salt Lake City,UT,40.7061,-111.9048,1577358636
5668614782,1,2,USD,No,Thumbnail,Cats+Dogs,898,Monthly,561,Chattanooga,TN,35.0462,-85.2352,1577358629
5668614362,1,2,USD,No,Thumbnail,None,795,Monthly,888,Fargo,ND,46.8608,-96.8096,1577358598
5668614265,1,2,USD,No,Thumbnail,Cats,2075,Monthly,678,Chicago,IL,41.8625,-87.6825,1577358590
5668614256,1,1,USD,No,Thumbnail,Cats+Dogs,911,Monthly,300,Chicago,IL,41.8625,-87.6825,1577358589
5668613891,1,1,USD,No,Thumbnail,Cats+Dogs,1926,Monthly,738,Arlington,VA,38.8738,-77.1055,1577358562
5668613721,1,2,USD,No,Thumbnail,Cats+Dogs,1540,Monthly,414,Washington,DC,38.9118,-77.0132,1577358552
5668613529,1,1,USD,No,Thumbnail,Cats+Dogs,1089,Monthly,730,Orlando,FL,28.5163,-81.3644,1577358539
5668613253,1,1,USD,No,Thumbnail,Cats+Dogs,1799,Monthly,817,Weymouth,MA,42.2081,-70.9524,1577358527
5668612791,1,1,USD,No,Thumbnail,Cats+Dogs,1260,Monthly,668,Federal Way,WA,47.3071,-122.3404,1577358501
5668612545,1,1,USD,No,Thumbnail,None,1100,Monthly,400,Arvada,CO,39.8228,-105.1107,1577358487
5668612310,1,1,USD,No,Thumbnail,None,1565,Monthly,760,Odessa,TX,31.8666,-102.3901,1577358475
5668611879,1,1,USD,No,Thumbnail,Cats,1576,Monthly,747,Dallas,TX,32.8212,-96.7853,1577358452
5668611866,1,1,USD,No,Thumbnail,Cats+Dogs,1225,Monthly,569,Vancouver,WA,45.6558,-122.5888,1577358451
5668611619,1,1,USD,No,Thumbnail,Cats+Dogs,1390,Monthly,733,Salt Lake City,UT,40.7061,-111.9048,1577358435
5668611579,1,1,USD,No,Thumbnail,Cats+Dogs,1295,Monthly,690,Milwaukee,WI,43.0531,-87.9659,1577358432
5668611525,1,2,USD,No,Thumbnail,Cats+Dogs,945,Monthly,796,Baltimore,MD,39.3191,-76.6126,1577358426
5668611351,1,1,USD,No,Thumbnail,Cats+Dogs,1085,Monthly,754,Phoenix,AZ,33.5178,-112.0848,1577358411
5668611250,1,1,USD,No,Thumbnail,Cats+Dogs,920,Monthly,764,Atlanta,GA,33.7848,-84.3922,1577358404
5668611152,2,2,USD,No,Thumbnail,Cats+Dogs,1501,Monthly,1086,Liverpool,NY,43.1318,-76.2098,1577358397
5668611037,1,1,USD,No,Thumbnail,Cats+Dogs,877,Monthly,759,Missouri City,TX,29.5677,-95.5210,1577358386
5668610791,2,3,USD,No,Thumbnail,Cats+Dogs,1399,Monthly,1345,Mesquite,TX,32.7835,-96.6121,1577358357
5668610772,2,3,USD,No,Thumbnail,Cats+Dogs,1449,Monthly,1767,Spring,TX,30.0871,-95.4685,1577358355
5668610677,2,3,USD,No,Thumbnail,Cats+Dogs,1325,Monthly,1440,Houston,TX,29.7714,-95.4343,1577358346
5668610269,1,1,USD,No,Thumbnail,Cats+Dogs,959,Monthly,800,Ann Arbor,MI,42.2711,-83.7450,1577358312
5668609385,1,1,USD,No,Thumbnail,Cats+Dogs,904,Monthly,729,Sugar Land,TX,29.6015,-95.6306,1577358266
5668639793,2,2,USD,No,Thumbnail,Cats+Dogs,1825,Monthly,1324,Oakland Township,MI,42.7234,-83.1474,1577360339
5668639575,1,0,USD,No,Thumbnail,Cats+Dogs,1400,Monthly,255,Kirkland,WA,47.7046,-122.1989,1577360324
5668639549,1,1,USD,No,Thumbnail,Cats+Dogs,850,Monthly,690,De Soto,KS,38.9679,-94.9654,1577360322
5668639532,1,1,USD,No,Thumbnail,Cats+Dogs,395,Monthly,572,Red Oak,IA,41.0102,-95.2202,1577360321
5668639430,1,1,USD,No,Thumbnail,Cats+Dogs,850,Monthly,566,Omaha,NE,41.2562,-96.0404,1577360313
5668638981,1.5,2,USD,No,Thumbnail,Cats+Dogs,1975,Monthly,800,Valley Village,CA,34.1656,-118.3916,1577360277
5668638940,2.5,0,USD,No,Thumbnail,None,1950,Monthly,1575,Franklin,TN,35.9393,-86.8716,1577360274
5668638885,3,3,USD,No,Thumbnail,None,9500,Monthly,2330,Palo Alto,CA,37.4356,-122.1340,1577360270
5668637991,2,2,USD,No,Thumbnail,None,2595,Monthly,963,San Diego,CA,32.7876,-117.1265,1577360194
5668637986,2.5,3,USD,No,Thumbnail,Cats+Dogs,2575,Monthly,1760,Phoenix,AZ,33.5178,-112.0848,1577360194
5668637683,1,1,USD,No,Thumbnail,None,1796,Monthly,634,Nashville,TN,36.1370,-86.7830,1577360173
5668637293,1,1,USD,No,Thumbnail,Cats,1250,Monthly,918,Chanhassen,MN,44.8525,-93.5502,1577360152
5668636619,1,1,USD,No,Thumbnail,Cats+Dogs,2000,Monthly,604,Seattle,WA,47.6160,-122.3275,1577360124
5668636344,2.5,4,USD,No,Thumbnail,Cats+Dogs,6850,Monthly,2650,Belmont,CA,37.5173,-122.2946,1577360103
5668636339,1,3,USD,No,Thumbnail,Dogs,850,Monthly,936,Kokomo,IN,40.4738,-86.1409,1577360102
5668636287,1,1,USD,No,Thumbnail,Cats+Dogs,710,Monthly,646,San Antonio,TX,29.4624,-98.5253,1577360099
5668636049,1,3,USD,No,Thumbnail,Cats+Dogs,1150,Monthly,460,Milwaukee,WI,43.0531,-87.9659,1577360083
5668635512,1,1,USD,No,Thumbnail,Cats+Dogs,950,Monthly,850,Fort Myers,FL,26.5761,-81.8644,1577360047
5668635500,1,1,USD,No,Thumbnail,Cats+Dogs,995,Monthly,854,Elkhorn,NE,41.2715,-96.2423,1577360046
5668635390,1,1,USD,No,Thumbnail,Cats,1400,Monthly,600,Portland,OR,45.5091,-122.6449,1577360041
5668634571,1,1,USD,No,Thumbnail,None,495,Monthly,546,East Grand Forks,MN,47.9299,-97.0173,1577359995
5668634503,2,3,USD,No,Thumbnail,Cats+Dogs,1350,Monthly,1690,Fort Smith,AR,35.3580,-94.3964,1577359989
5668634329,1,2,USD,No,Thumbnail,Cats+Dogs,1269,Monthly,800,Phoenix,AZ,33.5178,-112.0848,1577359977
5668633186,1,1,USD,No,Thumbnail,None,974,Monthly,516,Austin,TX,30.3315,-97.6645,1577359897
5668633143,1,1,USD,No,Thumbnail,None,1130,Monthly,516,Austin,TX,30.3054,-97.7497,1577359894
5668632518,1,1,USD,No,Thumbnail,None,859,Monthly,533,Austin,TX,30.3054,-97.7497,1577359841
5668632377,1,2,USD,No,Thumbnail,None,1040,Monthly,400,Austin,TX,30.3054,-97.7497,1577359829
5668632295,1,1,USD,No,Thumbnail,None,980,Monthly,527,Austin,TX,30.3054,-97.7497,1577359821
5668632232,1,1,USD,No,Thumbnail,None,888,Monthly,495,Austin,TX,30.3054,-97.7497,1577359817
5668632203,1,1,USD,No,Thumbnail,None,1084,Monthly,526,Austin,TX,30.3054,-97.7497,1577359814
5668632188,1,1,USD,No,Thumbnail,None,883,Monthly,542,Austin,TX,30.3054,-97.7497,1577359813
5668631798,1,1,USD,No,Thumbnail,None,1461,Monthly,740,Austin,TX,30.2989,-97.7079,1577359779
5668631749,1,1,USD,No,Thumbnail,None,993,Monthly,648,Austin,TX,30.3054,-97.7497,1577359775
5668631496,1,1,USD,No,Thumbnail,None,1135,Monthly,672,Austin,TX,30.3054,-97.7497,1577359759
5668631349,1,1,USD,No,Thumbnail,None,1415,Monthly,668,Austin,TX,30.3054,-97.7497,1577359751
5668631074,1,1,USD,No,Thumbnail,None,1293,Monthly,651,Austin,TX,30.3054,-97.7497,1577359735
5668630933,3,4,USD,No,Thumbnail,Cats+Dogs,1775,Monthly,1804,Mason,OH,39.3446,-84.3143,1577359727
5668630682,1,1,USD,No,Thumbnail,Cats+Dogs,2255,Monthly,1073,Dallas,TX,32.8212,-96.7853,1577359711
5668630525,1,1,USD,No,Thumbnail,Cats+Dogs,1230,Monthly,592,San Antonio,TX,29.4624,-98.5253,1577359702
5668630308,1,1,USD,No,Thumbnail,Cats+Dogs,1686,Monthly,612,Austin,TX,30.3054,-97.7497,1577359685
5668630136,1,1,USD,No,Thumbnail,Cats+Dogs,1030,Monthly,527,Austin,TX,30.3054,-97.7497,1577359672
5668630083,1,1,USD,No,Thumbnail,None,1010,Monthly,659,Georgetown,TX,30.6505,-97.6809,1577359668
5668629994,1,1,USD,No,Thumbnail,None,1260,Monthly,597,Austin,TX,30.3054,-97.7497,1577359662
5668629979,1,1,USD,No,Thumbnail,None,2420,Monthly,688,Los Angeles,CA,34.0372,-118.2972,1577359661
5668629653,1,1,USD,No,Thumbnail,None,1175,Monthly,700,Phoenix,AZ,33.5178,-112.0848,1577359633
5668629580,1,2,USD,No,Thumbnail,None,850,Monthly,513,Austin,TX,30.3054,-97.7497,1577359627
5668629380,1,1,USD,No,Thumbnail,Cats+Dogs,1665,Monthly,678,Dallas,TX,32.8212,-96.7853,1577359612
5668628800,2,2,USD,No,Thumbnail,Cats+Dogs,1149,Monthly,868,Round Rock,TX,30.5118,-97.6873,1577359570
5668628724,2,2,USD,No,Thumbnail,Cats+Dogs,915,Monthly,1200,Hattiesburg,MS,31.2769,-89.3049,1577359565
5668628046,1,1,USD,No,Thumbnail,Cats+Dogs,1595,Monthly,620,Philadelphia,PA,40.0054,-75.1415,1577359517
5668627830,2,2,USD,No,Thumbnail,Cats,2025,Monthly,1200,Philadelphia,PA,40.0054,-75.1415,1577359495
5668627701,2,2,USD,No,Thumbnail,Cats+Dogs,2460,Monthly,1400,Encino,CA,34.1640,-118.4984,1577359483
5668627510,1,2,USD,No,Thumbnail,None,1233,Monthly,535,Austin,TX,30.3054,-97.7497,1577359468
5668627047,1,1,USD,No,Thumbnail,Cats+Dogs,2200,Monthly,691,San Pablo,CA,37.9724,-122.3304,1577359426
5668626751,2,2,USD,No,Thumbnail,Cats+Dogs,1950,Monthly,984,Bothell,WA,47.7974,-122.2037,1577359400
5668626523,1.5,3,USD,No,Thumbnail,Cats+Dogs,1875,Monthly,1152,Fort Collins,CO,40.5649,-105.0824,1577359379
5668626066,1,0,USD,No,Thumbnail,None,1654,Monthly,393,Washington,DC,38.9118,-77.0132,1577359354
5668625748,2,2,USD,No,Thumbnail,None,770,Monthly,1074,De Pere,WI,44.4367,-88.0697,1577359334
5668625559,1,1,USD,No,Thumbnail,Cats+Dogs,1570,Monthly,700,Minneapolis,MN,44.9855,-93.3023,1577359324
5668625234,1,1,USD,No,Thumbnail,Cats,942,Monthly,225,Chicago,IL,41.8625,-87.6825,1577359301
5668624955,1,2,USD,No,Thumbnail,None,1255,Monthly,1050,Saint Louis,MO,38.6274,-90.3040,1577359282
5668624704,2,3,USD,No,Thumbnail,Cats+Dogs,1549,Monthly,1762,Humble,TX,30.0021,-95.2555,1577359261
5668624493,1,1,USD,No,Thumbnail,Cats+Dogs,1399,Monthly,685,Everett,WA,47.9338,-122.2052,1577359244
5668624460,2,2,USD,No,Thumbnail,Dogs,1438,Monthly,932,Bothell,WA,47.7974,-122.2037,1577359242
5668624456,2,4,USD,No,Thumbnail,Cats+Dogs,1818,Monthly,1449,Lynnwood,WA,47.8318,-122.2834,1577359241
5668624110,2,2,USD,No,Thumbnail,Cats+Dogs,4895,Monthly,915,San Francisco,CA,37.7599,-122.4379,1577359216
5668623807,1,2,USD,No,Thumbnail,Cats+Dogs,1015,Monthly,713,North Kansas City,MO,39.1478,-94.5689,1577359197
5668622491,1,1,USD,No,Thumbnail,Cats+Dogs,1190,Monthly,759,Apopka,FL,28.6921,-81.5149,1577359123
5668622471,1,1,USD,No,Thumbnail,None,900,Monthly,250,Orlando,FL,28.5163,-81.3644,1577359122
5668622217,1,1,USD,No,Thumbnail,Cats+Dogs,815,Monthly,727,Tallahassee,FL,30.4601,-84.2714,1577359110
5668621349,1,2,USD,No,Thumbnail,Cats+Dogs,1120,Monthly,515,Bloomington,IN,39.1471,-86.5136,1577359053
5668621325,1,1,USD,No,Thumbnail,Cats+Dogs,850,Monthly,550,Bloomington,IN,39.1471,-86.5136,1577359051
5668620500,1,1,USD,No,Thumbnail,None,650,Monthly,250,Salem,OR,44.9545,-123.0072,1577359002
5668620355,1,2,USD,No,Thumbnail,Cats,795,Monthly,958,Saint Cloud,MN,45.5509,-94.1725,1577358993
5668620012,2,2,USD,No,Thumbnail,Cats+Dogs,1270,Monthly,1050,Cedar Falls,IA,42.5286,-92.4509,1577358970
5668619728,1,1,USD,No,Thumbnail,Cats+Dogs,930,Monthly,728,Janesville,WI,42.6808,-89.0286,1577358947
5668619624,1,1,USD,No,Thumbnail,Cats+Dogs,1375,Monthly,530,Flagstaff,AZ,35.1825,-111.6031,1577358939
5668619521,1,2,USD,No,Thumbnail,None,1670,Monthly,350,Ann Arbor,MI,42.2711,-83.7450,1577358932
5668619515,1,1,USD,No,Thumbnail,None,865,Monthly,250,Naples,FL,26.1806,-81.7257,1577358931
5668619437,1,2,USD,No,Thumbnail,Cats,985,Monthly,1080,Lincoln,NE,40.8062,-96.6778,1577358926
5668618460,2,2,USD,No,Thumbnail,Cats+Dogs,750,Monthly,880,Lafayette,IN,40.3613,-86.9005,1577358858
5668618430,1,0,USD,No,Thumbnail,None,725,Monthly,308,West Lafayette,IN,40.4969,-86.9659,1577358856
5668618344,1,1,USD,No,Thumbnail,Cats+Dogs,1049,Monthly,990,Lafayette,IN,40.3613,-86.9005,1577358850
5668618110,1,1,USD,No,Thumbnail,Cats+Dogs,635,Monthly,550,West Lafayette,IN,40.4969,-86.9659,1577358834
5668618026,1,2,USD,No,Thumbnail,Cats+Dogs,630,Monthly,800,Saint Joseph,MO,39.7600,-94.8272,1577358828
5668618016,1,1,USD,No,Thumbnail,Cats+Dogs,984,Monthly,752,Hammond,LA,30.5007,-90.4760,1577358827
5668617862,1,1,USD,No,Thumbnail,Cats,525,Monthly,640,Beaver Dam,WI,43.4614,-88.8407,1577358819
5668617857,2,3,USD,No,Thumbnail,Cats,817,Monthly,1473,Fond Du Lac,WI,43.7815,-88.4411,1577358819
5668617831,2,4,USD,No,Thumbnail,Cats+Dogs,1250,Monthly,1363,Manhattan,KS,39.1984,-96.6052,1577358817
5668617391,2,3,USD,No,Thumbnail,Cats+Dogs,1349,Monthly,2328,Camby,IN,39.6391,-86.3099,1577358786
5668617268,2,3,USD,No,Thumbnail,Cats+Dogs,1249,Monthly,1380,Noblesville,IN,40.0533,-85.9252,1577358779
5668616545,1,1,USD,No,Thumbnail,Cats+Dogs,1055,Monthly,790,Colorado Springs,CO,38.8562,-104.7720,1577358734
5668616165,1,1,USD,No,Thumbnail,Cats+Dogs,775,Monthly,608,Milwaukee,WI,43.0531,-87.9659,1577358713
5668616085,1,1,USD,No,Thumbnail,Cats+Dogs,1520,Monthly,747,Saint Louis Park,MN,44.9368,-93.3605,1577358710
5668616061,1,3,USD,No,Thumbnail,Cats+Dogs,1337,Monthly,1020,Forest Lake,MN,45.2764,-92.9901,1577358709
5668615566,1,1,USD,No,Thumbnail,Cats+Dogs,1200,Monthly,670,Denver,CO,39.7360,-104.9819,1577358685
5668615157,1,1,USD,No,Thumbnail,Cats+Dogs,930,Monthly,688,Las Vegas,NV,36.1554,-115.1733,1577358656
5668614643,1,1,USD,No,Thumbnail,Cats+Dogs,940,Monthly,544,Eagle River,AK,61.3186,-149.5355,1577358620
5668614623,1,1,USD,No,Thumbnail,Cats,790,Monthly,611,Anchorage,AK,61.1723,-149.8414,1577358619
5668614464,1,1,USD,No,Thumbnail,None,1406,Monthly,704,Broomfield,CO,39.9156,-105.0876,1577358607
5668614318,1,1,USD,No,Thumbnail,Cats+Dogs,1030,Monthly,780,Saint Cloud,MN,45.5509,-94.1725,1577358595
5668614189,1,1,USD,No,Thumbnail,Cats+Dogs,959,Monthly,561,Dallas,TX,32.8212,-96.7853,1577358584
5668614121,1,1,USD,No,Thumbnail,Cats+Dogs,1033,Monthly,651,Dallas,TX,32.8212,-96.7853,1577358578
5668614115,1,1,USD,No,Thumbnail,Cats+Dogs,850,Monthly,420,Dallas,TX,32.8212,-96.7853,1577358578
5668613918,1,1,USD,No,Thumbnail,Cats+Dogs,1685,Monthly,940,Alexandria,VA,38.7999,-77.1072,1577358564
5668613488,1,1,USD,No,Thumbnail,Cats+Dogs,1099,Monthly,336,Tampa,FL,28.0076,-82.4792,1577358537
5668612105,1,2,USD,No,Thumbnail,Cats+Dogs,1630,Monthly,506,Nashville,TN,36.1370,-86.7830,1577358464
5668611976,1,1,USD,No,Thumbnail,Cats+Dogs,655,Monthly,661,Saint Louis,MO,38.6274,-90.3040,1577358457
5668611534,1,1,USD,No,Thumbnail,Cats+Dogs,1273,Monthly,788,Houston,TX,29.7714,-95.4343,1577358427
5668611436,1,1,USD,No,Thumbnail,Cats+Dogs,928,Monthly,722,North Richland Hills,TX,32.8582,-97.2357,1577358419
5668611261,1,1,USD,No,Thumbnail,Cats+Dogs,750,Monthly,690,Youngsville,NC,36.0249,-78.4646,1577358404
5668611218,1,1,USD,No,Thumbnail,Cats+Dogs,1076,Monthly,700,Durham,NC,35.9907,-78.9074,1577358401
5668610923,1,1,USD,No,Thumbnail,None,3952,Monthly,680,Boston,MA,42.3280,-71.0710,1577358372
5668610885,2,4,USD,No,Thumbnail,Cats+Dogs,1749,Monthly,2673,Richmond,TX,29.5884,-95.7531,1577358366
5668610835,2,3,USD,No,Thumbnail,Cats+Dogs,1299,Monthly,1604,Charlotte,NC,35.2016,-80.8124,1577358361
5668610715,2,3,USD,No,Thumbnail,Cats+Dogs,1549,Monthly,1806,Crosby,TX,29.9250,-95.0704,1577358349
5668610569,2,3,USD,No,Thumbnail,Cats+Dogs,1399,Monthly,1520,Houston,TX,29.7714,-95.4343,1577358337
5668610547,1,2,USD,No,Thumbnail,None,750,Monthly,800,Urbandale,IA,41.6251,-93.7375,1577358334
5668610405,1,1,USD,No,Thumbnail,None,1225,Monthly,776,San Antonio,TX,29.4624,-98.5253,1577358321
5668609848,1,1,USD,No,Thumbnail,Cats+Dogs,1324,Monthly,686,Chicago,IL,41.8625,-87.6825,1577358292
5668609759,1,1,USD,No,Thumbnail,None,805,Monthly,686,Houston,TX,29.7714,-95.4343,1577358288
5668609289,1,1,USD,No,Thumbnail,Cats+Dogs,1019,Monthly,777,Houston,TX,29.7714,-95.4343,1577358260
5668609212,1,1,USD,No,Thumbnail,Cats+Dogs,919,Monthly,635,Houston,TX,29.7714,-95.4343,1577358255
5668640238,1,1,USD,No,Thumbnail,Cats+Dogs,800,Monthly,832,Johnson City,TN,36.3317,-82.3837,1577360372
5668640192,2.5,2,USD,No,Thumbnail,Cats+Dogs,6000,Monthly,1270,Palo Alto,CA,37.4356,-122.1340,1577360368
5668640003,1,1,USD,No,Thumbnail,Cats,1895,Monthly,550,Redondo Beach,CA,33.8520,-118.3759,1577360355
5668639974,2,2,USD,No,Thumbnail,Cats+Dogs,2025,Monthly,960,Elizabeth,NJ,40.6623,-74.2087,1577360352
5668639667,1,1,USD,No,Thumbnail,Cats+Dogs,2199,Monthly,825,Valley Village,CA,34.1656,-118.3916,1577360331
5668639518,1,1,USD,No,Thumbnail,None,995,Monthly,632,Richmond,VA,37.5300,-77.4770,1577360320
5668639018,1,1,USD,No,Thumbnail,None,1495,Monthly,586,Seattle,WA,47.6160,-122.3275,1577360279
5668638100,1,1,USD,No,Thumbnail,Cats+Dogs,1300,Monthly,500,Ashland,OR,42.1583,-122.6338,1577360202
5668637946,1,1,USD,No,Thumbnail,Cats+Dogs,840,Monthly,465,Cincinnati,OH,39.1679,-84.4933,1577360191
5668637883,1,1,USD,No,Thumbnail,Cats+Dogs,1185,Monthly,650,Houston,TX,29.7714,-95.4343,1577360187
5668637740,1,2,USD,No,Thumbnail,None,2800,Monthly,648,Sunnyvale,CA,37.3695,-122.0241,1577360177
5668637703,2,3,USD,No,Thumbnail,Cats+Dogs,1795,Monthly,1895,Rowlett,TX,32.9079,-96.5532,1577360175
5668637580,4.5,3,USD,No,Thumbnail,Cats+Dogs,3950,Monthly,2280,Washington,DC,38.9118,-77.0132,1577360168
5668636985,1,1,USD,No,Thumbnail,Cats+Dogs,969,Monthly,668,Denton,TX,33.1993,-97.1268,1577360140
5668636864,1,1,USD,No,Thumbnail,None,835,Monthly,650,Murray,UT,40.6493,-111.8828,1577360136
5668636595,1,1,USD,No,Thumbnail,Cats+Dogs,985,Monthly,692,Austin,TX,30.3054,-97.7497,1577360122
5668636158,2,2,USD,No,Thumbnail,None,1500,Monthly,1144,Dallas,TX,32.8212,-96.7853,1577360090
5668636012,1,1,USD,No,Thumbnail,None,770,Monthly,540,Yakima,WA,46.5990,-120.5572,1577360080
5668635883,1,2,USD,No,Thumbnail,Cats+Dogs,1700,Monthly,600,Honolulu,HI,21.3155,-157.8379,1577360072
5668635564,1,1,USD,No,Thumbnail,Cats+Dogs,1650,Monthly,915,South Burlington,VT,44.4624,-73.1603,1577360050
5668635193,1,1,USD,No,Thumbnail,Cats+Dogs,815,Monthly,800,Savannah,GA,32.0245,-81.1067,1577360031
5668634993,2.5,2,USD,No,Thumbnail,Cats+Dogs,1075,Monthly,1400,Rogers,AR,36.3267,-94.0643,1577360019
5668634861,1,1,USD,No,Thumbnail,Cats,1275,Monthly,536,Seattle,WA,47.6160,-122.3275,1577360012
5668634743,0,1,USD,No,Thumbnail,Cats+Dogs,565,Monthly,725,Wichita Falls,TX,33.8994,-98.5280,1577360004
5668634394,1,1,USD,No,Thumbnail,Cats+Dogs,2600,Monthly,750,Huntington Beach,CA,33.6954,-118.0013,1577359981
5668633676,1,1,USD,No,Thumbnail,Cats,795,Monthly,700,Omaha,NE,41.2562,-96.0404,1577359924
5668633647,2,2,USD,No,Thumbnail,None,925,Monthly,1063,Minot,ND,48.2469,-101.3017,1577359923
5668633506,1,1,USD,No,Thumbnail,Cats,845,Monthly,800,Omaha,NE,41.2562,-96.0404,1577359915
5668633436,2,2,USD,No,Thumbnail,None,1745,Monthly,1246,Escondido,CA,33.1308,-117.0809,1577359912
5668633024,1,2,USD,No,Thumbnail,Cats+Dogs,1695,Monthly,850,Paoli,PA,40.0414,-75.4867,1577359884
5668632865,1,1,USD,No,Thumbnail,None,835,Monthly,776,Minot,ND,48.2469,-101.3017,1577359870
5668632809,2.5,3,USD,No,Thumbnail,Cats+Dogs,1645,Monthly,1562,Bismarck,ND,46.8013,-100.7562,1577359865
5668632550,1,1,USD,No,Thumbnail,None,1075,Monthly,700,Austin,TX,30.3054,-97.7497,1577359844
5668632480,1,1,USD,No,Thumbnail,None,1750,Monthly,588,Austin,TX,30.3054,-97.7497,1577359838
5668632469,1,1,USD,No,Thumbnail,None,830,Monthly,520,Austin,TX,30.3054,-97.7497,1577359837
5668632224,1,2,USD,No,Thumbnail,None,989,Monthly,441,Round Rock,TX,30.5118,-97.6873,1577359816
5668632114,1,1,USD,No,Thumbnail,None,1020,Monthly,570,Austin,TX,30.3054,-97.7497,1577359806
5668632020,1,1,USD,No,Thumbnail,None,1465,Monthly,846,Austin,TX,30.3054,-97.7497,1577359798
5668631652,1,2,USD,No,Thumbnail,None,1299,Monthly,611,Austin,TX,30.3054,-97.7497,1577359768
5668631570,1,1,USD,No,Thumbnail,None,1030,Monthly,657,Austin,TX,30.3054,-97.7497,1577359763
5668631326,1,1,USD,No,Thumbnail,None,1328,Monthly,572,Austin,TX,30.3054,-97.7497,1577359750
5668631105,1,1,USD,No,Thumbnail,None,850,Monthly,518,Austin,TX,30.3054,-97.7497,1577359736
5668631054,1,1,USD,No,Thumbnail,None,1455,Monthly,640,Austin,TX,30.3054,-97.7497,1577359733
5668630728,1,1,USD,No,Thumbnail,Cats+Dogs,2145,Monthly,804,Dallas,TX,32.8212,-96.7853,1577359714
5668630695,1,1,USD,No,Thumbnail,Cats+Dogs,1395,Monthly,672,Dallas,TX,32.8212,-96.7853,1577359712
5668630654,1,1,USD,No,Thumbnail,None,1000,Monthly,705,Austin,TX,30.3054,-97.7497,1577359709
5668630298,1,1,USD,No,Thumbnail,None,1421,Monthly,780,Austin,TX,30.3054,-97.7497,1577359684
5668630222,1,1,USD,No,Thumbnail,None,820,Monthly,563,Austin,TX,30.3054,-97.7497,1577359678
5668630184,1,1,USD,No,Thumbnail,Cats+Dogs,1149,Monthly,723,Tulsa,OK,36.1160,-95.9281,1577359675
5668630065,1,1,USD,No,Thumbnail,Cats+Dogs,645,Monthly,600,Glendale,AZ,33.5944,-112.1837,1577359667
5668629940,1,1,USD,No,Thumbnail,None,560,Monthly,670,Tulsa,OK,36.1160,-95.9281,1577359658
5668629883,2,2,USD,No,Thumbnail,Cats+Dogs,2390,Monthly,1325,Kansas City,MO,39.0744,-94.5521,1577359654
5668629794,2,2,USD,No,Thumbnail,Cats+Dogs,875,Monthly,1092,Minot,ND,48.2469,-101.3017,1577359647
5668629749,1,1,USD,No,Thumbnail,Cats+Dogs,1220,Monthly,675,San Antonio,TX,29.4624,-98.5253,1577359643
5668629723,1,2,USD,No,Thumbnail,None,870,Monthly,422,Austin,TX,30.3054,-97.7497,1577359640
5668629512,1,1,USD,No,Thumbnail,None,1050,Monthly,396,Austin,TX,30.3054,-97.7497,1577359621
5668629472,1,1,USD,No,Thumbnail,Cats+Dogs,975,Monthly,649,Dallas,TX,32.8212,-96.7853,1577359619
5668629245,2.5,4,USD,No,Thumbnail,Cats+Dogs,1695,Monthly,1738,Monroe,OH,39.4443,-84.3711,1577359603
5668629202,2,3,USD,No,Thumbnail,Dogs,1730,Monthly,1685,Arlington,TX,32.7025,-97.1196,1577359600
5668628950,2,3,USD,No,Thumbnail,None,950,Monthly,1100,Jacksonville,AL,33.8037,-85.7689,1577359582
5668628920,1,2,USD,No,Thumbnail,Cats+Dogs,1145,Monthly,912,Omaha,NE,41.2562,-96.0404,1577359580
5668628471,2,3,USD,No,Thumbnail,None,2895,Monthly,1246,Dublin,CA,37.7147,-121.9300,1577359547
5668628331,2,2,USD,No,Thumbnail,Cats+Dogs,850,Monthly,850,Oxford,AL,33.6091,-85.8370,1577359540
5668628039,2,3,USD,No,Thumbnail,None,1495,Monthly,1718,Louisville,KY,38.2009,-85.6999,1577359516
5668627914,3.5,4,USD,No,Thumbnail,Cats+Dogs,2950,Monthly,4075,Lenexa,KS,38.9329,-94.7538,1577359502
5668627538,1,2,USD,No,Thumbnail,Cats+Dogs,909,Monthly,894,Kansas City,MO,39.0744,-94.5521,1577359471
5668626994,1,3,USD,No,Thumbnail,None,2400,Monthly,1500,Seattle,WA,47.6160,-122.3275,1577359422
5668626862,2,3,USD,No,Thumbnail,None,3975,Monthly,1881,Fremont,CA,37.5444,-121.9820,1577359412
5668626780,2,4,USD,No,Thumbnail,Cats+Dogs,4000,Monthly,1932,Los Angeles,CA,34.0372,-118.2972,1577359403
5668626538,2.5,2,USD,No,Thumbnail,None,1450,Monthly,1365,Longwood,FL,28.7026,-81.3885,1577359380
5668626355,1.5,3,USD,No,Thumbnail,Dogs,975,Monthly,1534,Midwest City,OK,35.4622,-97.3764,1577359369
5668626061,1,1,USD,No,Thumbnail,None,1796,Monthly,452,Washington,DC,38.9118,-77.0132,1577359354
5668625680,1,2,USD,No,Thumbnail,Cats+Dogs,1216,Monthly,1023,Shorewood,WI,43.0834,-87.8861,1577359331
